age,gender,marital_status,education,monthly_salary,employment_type,years_of_employment,company_type,house_type,monthly_rent,family_size,dependents,school_fees,college_fees,travel_expenses,groceries_utilities,other_monthly_expenses,existing_loans,current_emi_amount,credit_score,bank_balance,emergency_fund,emi_scenario,requested_amount,requested_tenure,emi_eligibility,max_monthly_emi
32.0,Female,Married,Graduate,37100.0,Government,2.3,Large Indian,Own,0.0,4,3,10100.0,0.0,3600.0,7800.0,3500.0,No,0.0,761.0,220500.0,95700.0,Home Appliances EMI,25000.0,26,Eligible,7260.0
38.0,Male,Married,High School,46100.0,Self-employed,0.5,Large Indian,Rented,15700.0,2,1,11600.0,5300.0,4200.0,10800.0,5200.0,No,0.0,617.0,196000.0,84800.0,Home Appliances EMI,193000.0,14,Not_Eligible,500.0
32.0,Female,Married,Professional,57400.0,Private,2.1,MNC,Rented,13800.0,2,1,0.0,11500.0,5900.0,13300.0,7500.0,Yes,16500.0,579.0,296300.0,176700.0,Education EMI,462000.0,39,Not_Eligible,500.0
48.0,Male,Married,High School,47500.0,Private,7.5,MNC,Family,0.0,2,1,0.0,0.0,5600.0,10700.0,3300.0,Yes,10700.0,750.0,178200.0,78300.0,E-commerce Shopping EMI,50000.0,20,Eligible,7224.0
32.0,Female,Single,Post Graduate,132200.0,Private,0.5,MNC,Rented,44800.0,1,0,0.0,0.0,13900.0,23500.0,7200.0,Yes,17900.0,737.0,603100.0,286900.0,Personal Loan EMI,365000.0,14,Not_Eligible,6972.0
38.0,Male,Married,Post Graduate,23400.0,Self-employed,6.2,Large Indian,Own,0.0,4,3,3800.0,0.0,1400.0,4900.0,2000.0,No,0.0,705.0,131700.0,36800.0,Home Appliances EMI,283000.0,31,Not_Eligible,5085.0
48.0,Male,Single,Professional,98000.0,Private,17.4,Mid-size,Rented,31600.0,2,1,5900.0,0.0,8300.0,29100.0,17300.0,No,0.0,759.0,314300.0,67600.0,Home Appliances EMI,130000.0,19,Not_Eligible,3480.0
48.0,Female,Married,Professional,22500.0,Private,10.7,Mid-size,Family,0.0,4,3,0.0,25000.0,1800.0,3400.0,2800.0,No,0.0,629.0,169600.0,45200.0,E-commerce Shopping EMI,50000.0,16,Not_Eligible,500.0
32.0,Female,Single,High School,38800.0,Private,1.5,Large Indian,Rented,10100.0,3,2,0.0,0.0,4100.0,7100.0,3900.0,Yes,5600.0,703.0,279100.0,80100.0,Personal Loan EMI,828000.0,46,Not_Eligible,3080.0
38.0,Female,Married,High School,42100.0,Private,6.8,Mid-size,Own,0.0,3,2,12000.0,0.0,4900.0,7100.0,6200.0,No,0.0,718.0,174600.0,39100.0,E-commerce Shopping EMI,97000.0,4,Not_Eligible,5950.0
48.0,MALE,Married,Graduate,39000.0,Private,23.3,MNC,Own,0.0,3,2,0.0,0.0,4500.0,10900.0,7800.0,Yes,9000.0,778.0,98100.0,24400.0,Education EMI,482000.0,32,Not_Eligible,2856.0
48.0,Male,Married,Post Graduate,31900.0,Government,5.3,Startup,Own,0.0,2,1,4700.0,0.0,3100.0,6000.0,3900.0,No,0.0,839.0,178500.0,49300.0,E-commerce Shopping EMI,25000.0,7,Eligible,9372.0
38.0,Female,Married,High School,41200.0,Private,5.4,Large Indian,Own,0.0,3,2,7500.0,8400.0,5000.0,10100.0,4200.0,Yes,4200.0,613.0,29900.0,6200.0,Education EMI,66000.0,13,Not_Eligible,500.0
32.0,Female,Single,Post Graduate,56670.0,Private,10.0,Small,Family,0.0,1,0,0.0,0.0,4700.0,13300.0,4700.0,No,0.0,730.0,424400.0,254400.0,Education EMI,441000.0,13,Not_Eligible,19580.0
38.0,Female,Married,Graduate,32300.0,Government,6.1,MNC,Rented,6600.0,2,1,12900.0,0.0,2200.0,9500.0,5000.0,No,0.0,705.0,195200.0,90700.0,Personal Loan EMI,904000.0,56,Not_Eligible,500.0
32.0,Female,Single,Professional,84000.0,Government,3.5,Startup,Own,0.0,2,1,3800.0,0.0,6800.0,22600.0,11400.0,Yes,20100.0,849.0,624900.0,246000.0,Education EMI,97000.0,48,Eligible,9808.26
38.0,Female,Single,Professional,58900.0,Private,0.8,Startup,Own,0.0,3,2,3100.0,0.0,3000.0,13700.0,7000.0,No,0.0,724.0,231300.0,71000.0,Vehicle EMI,98000.0,46,Eligible,12840.0
38.0,Male,Married,High School,22600.0,Private,16.0,Mid-size,Own,10204.0,3,2,3300.0,0.0,1700.0,3500.0,3800.0,No,0.0,758.0,97800.0,56200.0,E-commerce Shopping EMI,175000.0,23,Not_Eligible,6180.0
38.0,Female,Married,Graduate,43900.0,Private,1.4,MNC,Rented,9700.0,3,2,11400.0,0.0,4200.0,10100.0,5700.0,No,0.0,732.0,224500.0,56200.0,E-commerce Shopping EMI,127000.0,13,Not_Eligible,1400.0
32.0,Male,Married,High School,27800.0,Private,2.6,MNC,Family,0.0,3,2,0.0,0.0,1900.0,4300.0,4500.0,Yes,4600.0,704.0,135000.0,78200.0,Home Appliances EMI,290000.0,9,Not_Eligible,4375.0
32.0,Female,Married,Graduate,44000.0,Private,8.7,Mid-size,Own,0.0,2,1,0.0,0.0,3800.0,7500.0,4200.0,Yes,7700.0,674.0,246300.0,134000.0,Personal Loan EMI,876000.0,46,Not_Eligible,7280.0
32.0,Male,Married,Professional,47400.0,Private,2.3,Mid-size,Own,0.0,4,3,0.0,16100.0,4600.0,10400.0,7900.0,No,0.0,662.0,337500.0,134500.0,Home Appliances EMI,209000.0,11,Not_Eligible,4620.0
32.0,Male,Single,Post Graduate,81900.0,Government,6.0,Large Indian,Own,0.0,1,0,0.0,0.0,10700.0,17300.0,10300.0,Yes,11000.0,722.0,529000.0,141400.0,Education EMI,340000.0,43,Eligible,13806.1
38.0,Female,Married,Post Graduate,31500.0,Private,5.4,Large Indian,Rented,10100.0,3,2,0.0,0.0,3900.0,7100.0,2800.0,No,0.0,577.0,55300.0,13100.0,Education EMI,197000.0,48,Not_Eligible,2432.0
38.0,Female,Single,Graduate,111300.0,Private,3.1,Large Indian,Own,0.0,3,2,14600.0,0.0,10200.0,18800.0,14200.0,No,0.0,781.0,585100.0,176500.0,E-commerce Shopping EMI,77000.0,16,Eligible,32100.0
58.0,Male,Married,Professional,122900.0,Private,4.6,MNC,Rented,19600.0,4,3,5900.0,0.0,12500.0,35900.0,9100.0,No,0.0,681.0,730700.0,182100.0,Home Appliances EMI,162000.0,35,Eligible,19950.0
38.0,Male,Married,Graduate,109700.0,Private,5.3,MNC,Rented,34200.0,2,1,5900.0,11200.0,6700.0,20100.0,13400.0,Yes,13500.0,777.0,211300.0,49900.0,Personal Loan EMI,521000.0,44,Not_Eligible,1579.2
32.0,Male,Single,Graduate,27900.0,Private,5.1,Large Indian,Rented,6600.0,2,1,5400.0,0.0,1700.0,7900.0,2600.0,No,0.0,842.0,129100.0,39400.0,Personal Loan EMI,682000.0,32,Not_Eligible,2220.0
38.0,Male,Single,Post Graduate,72100.0,Private,2.0,Large Indian,Rented,20000.0,1,0,0.0,0.0,6000.0,11800.0,5100.0,No,0.0,716.0,549800.0,138600.0,Education EMI,159000.0,6,Not_Eligible,16060.0
58.0,Male,Married,Professional,88800.0,Self-employed,8.6,Mid-size,Family,0.0,3,2,0.0,17400.0,5400.0,21700.0,6100.0,No,0.0,817.0,101400.0,27100.0,Personal Loan EMI,285000.0,34,Eligible,16502.4
27.0,Male,Single,High School,23000.0,Private,3.8,Mid-size,Rented,7300.0,1,0,0.0,0.0,2000.0,5600.0,2600.0,Yes,3400.0,566.0,55300.0,32000.0,Vehicle EMI,889000.0,63,Not_Eligible,588.0
32.0,Male,Married,Graduate,64500.0,Government,2.7,Large Indian,Family,0.0,4,3,8100.0,0.0,4100.0,18400.0,6200.0,Yes,18800.0,767.0,422200.0,166300.0,E-commerce Shopping EMI,44000.0,3,Not_Eligible,4111.8
58.0,Male,Married,Post Graduate,76200.0,Private,4.8,Startup,Rented,21400.0,4,3,0.0,0.0,7700.0,15700.0,4700.0,Yes,20800.0,600.0,561100.0,212100.0,E-commerce Shopping EMI,188000.0,8,Not_Eligible,1817.2
48.0,Male,Married,Professional,66800.0,Private,19.3,Large Indian,Family,0.0,3,2,0.0,9400.0,8000.0,11900.0,6000.0,No,0.0,751.0,245000.0,72000.0,Personal Loan EMI,662000.0,24,Not_Eligible,18900.0
32.0,Female,Married,High School,18500.0,Private,0.9,MNC,Rented,3800.0,5,4,0.0,0.0,2700.0,4600.0,3100.0,No,0.0,668.0,58300.0,19900.0,E-commerce Shopping EMI,184000.0,11,Not_Eligible,1720.0
26.0,Male,Single,High School,58984.0,Private,3.0,Large Indian,Family,0.0,2,1,13500.0,22700.0,7900.0,8700.0,8100.0,No,0.0,616.0,422700.0,98900.0,Personal Loan EMI,976000.0,31,Not_Eligible,500.0
32.0,Male,Married,High School,68800.0,Private,0.5,Mid-size,Rented,16300.0,3,2,0.0,18900.0,7600.0,19700.0,10500.0,No,0.0,815.0,242000.0,83700.0,Education EMI,400000.0,28,Not_Eligible,500.0
27.0,Male,Married,Graduate,73200.0,Private,1.1,Large Indian,Rented,15900.0,2,1,4800.0,0.0,9400.0,20900.0,5300.0,No,0.0,704.0,177600.0,75300.0,Vehicle EMI,1413000.0,18,Not_Eligible,8450.0
38.0,Male,Single,Professional,113400.0,Self-employed,16.0,MNC,Rented,21800.0,3,2,0.0,0.0,9500.0,33300.0,14300.0,Yes,18400.0,671.0,373600.0,184000.0,Personal Loan EMI,469000.0,46,Not_Eligible,5071.5
27.0,Female,Single,Graduate,35060.0,Private,1.3,Large Indian,Own,0.0,1,0,0.0,0.0,3800.0,8900.0,5500.0,No,0.0,682.0,231100.0,75200.0,Education EMI,462000.0,42,Not_Eligible,9955.0
48.0,Male,Married,Graduate,34100.0,Private,6.6,Large Indian,Family,0.0,3,2,6500.0,0.0,2300.0,9500.0,1700.0,No,0.0,726.0,185800.0,65300.0,Vehicle EMI,684000.0,67,Not_Eligible,7050.0
27.0,Male,Single,Graduate,99500.0,Private,0.5,MNC,Family,0.0,1,0,0.0,0.0,11600.0,22200.0,7400.0,Yes,21200.0,659.0,67900.0,31400.0,Home Appliances EMI,70000.0,36,Eligible,8310.4
38.0,Male,Married,High School,64500.0,Government,1.7,Large Indian,Family,0.0,3,2,6800.0,0.0,7500.0,11500.0,5100.0,No,0.0,644.0,65600.0,15000.0,Vehicle EMI,1369000.0,47,Not_Eligible,10752.0
32.0,Male,Married,High School,48500.0,Private,1.7,Large Indian,Rented,12600.0,5,4,0.0,18100.0,4600.0,12300.0,6000.0,Yes,8300.0,678.0,284600.0,164400.0,Personal Loan EMI,863000.0,46,Not_Eligible,500.0
38.0,Male,Married,Post Graduate,37500.0,Private,5.2,Small,Family,0.0,4,3,0.0,0.0,3400.0,6900.0,2500.0,No,0.0,747.0,261800.0,139300.0,Education EMI,381000.0,28,Not_Eligible,13585.0
27.0,Male,Single,Graduate,60900.0,Self-employed,3.3,Mid-size,Rented,12900.0,2,1,2200.0,0.0,6800.0,12100.0,5300.0,No,0.0,666.0,303900.0,106000.0,Home Appliances EMI,27000.0,24,Eligible,9720.0
38.0,Female,Married,Professional,75900.0,Government,0.6,Small,Rented,16900.0,3,2,0.0,16100.0,5300.0,17900.0,11200.0,Yes,8600.0,694.0,86500.0,46800.0,E-commerce Shopping EMI,186000.0,6,Not_Eligible,500.0
32.0,Male,Married,Post Graduate,66500.0,Private,0.5,Mid-size,Own,0.0,2,1,0.0,0.0,4600.0,13000.0,12100.0,Yes,12000.0,649.0,397400.0,201900.0,E-commerce Shopping EMI,32000.0,10,Eligible,5555.2
58.0,Male,Married,Post Graduate,67400.0,Government,2.5,Large Indian,Family,0.0,2,1,14600.0,22400.0,9500.0,12200.0,9100.0,No,0.0,657.0,509300.0,224500.0,Education EMI,457000.0,20,Not_Eligible,500.0
58.0,Female,Married,High School,14400.0,Private,0.5,Mid-size,Rented,5000.0,2,1,0.0,0.0,1500.0,2700.0,1600.0,No,0.0,638.0,18800.0,6100.0,Vehicle EMI,344000.0,18,Not_Eligible,921.6
48.0,Male,Married,Post Graduate,95800.0,Self-employed,10.2,Startup,Rented,26100.0,2,1,3400.0,0.0,6700.0,15500.0,15700.0,No,0.0,727.0,531200.0,312100.0,E-commerce Shopping EMI,190000.0,5,Not_Eligible,12780.0
32.0,Male,Married,Graduate,84200.0,Private,0.5,MNC,Family,0.0,2,1,0.0,0.0,7200.0,22100.0,7200.0,No,0.0,786.0,614100.0,162900.0,E-commerce Shopping EMI,49000.0,10,Eligible,25185.6
58.0,Female,Single,High School,43000.0,Private,22.9,Large Indian,Own,0.0,1,0,0.0,0.0,5800.0,10800.0,6900.0,No,0.0,711.0,163200.0,77800.0,Home Appliances EMI,171000.0,33,Eligible,9750.0
48.0,Male,Married,High School,337439.0,Private,8.1,Large Indian,Rented,11700.0,2,1,13400.0,12200.0,3300.0,11300.0,3000.0,No,0.0,686.0,333000.0,94100.0,Home Appliances EMI,157000.0,10,Not_Eligible,500.0
58.0,Female,Married,Graduate,83800.0,Private,15.3,MNC,Own,0.0,3,2,8700.0,20000.0,7100.0,21100.0,12400.0,No,0.0,765.0,251300.0,55000.0,Home Appliances EMI,246000.0,36,High_Risk,8700.0
32.0,Male,Single,Graduate,29600.0,Private,1.6,Mid-size,Own,0.0,2,1,0.0,0.0,3600.0,8000.0,2700.0,No,0.0,724.0,199000.0,110200.0,E-commerce Shopping EMI,136000.0,15,Not_Eligible,8415.0
38.0,Male,Single,Post Graduate,96700.0,Private,0.5,Mid-size,Rented,31100.0,3,2,9100.0,0.0,5200.0,21000.0,10800.0,Yes,17300.0,569.0,437000.0,255600.0,Education EMI,119000.0,41,Not_Eligible,500.0
38.0,Male,Married,Professional,49900.0,Government,6.4,MNC,Own,0.0,4,3,9500.0,0.0,3900.0,14300.0,3100.0,No,0.0,762.0,370500.0,180400.0,E-commerce Shopping EMI,192000.0,18,High_Risk,13866.6
48.0,Female,Married,Graduate,67400.0,Private,1.7,MNC,Own,0.0,3,2,0.0,0.0,6900.0,13600.0,7100.0,No,0.0,652.0,224000.0,56900.0,E-commerce Shopping EMI,47000.0,9,Eligible,19900.0
32.0,Male,Married,Graduate,85500.0,Private,5.4,Large Indian,Rented,17500.0,2,1,0.0,0.0,6300.0,16700.0,16000.0,Yes,15600.0,495.0,219900.0,101100.0,E-commerce Shopping EMI,82000.0,14,Not_Eligible,2345.0
38.0,Female,Married,Graduate,6198.0,Self-employed,1.6,Mid-size,Rented,5400.0,3,2,4700.0,21600.0,2900.0,6200.0,4400.0,Yes,4100.0,666.0,160200.0,73000.0,Personal Loan EMI,704000.0,51,Not_Eligible,500.0
48.0,Female,Married,Graduate,8246.0,Self-employed,7.8,Mid-size,Rented,2800.0,4,3,12300.0,0.0,800.0,4000.0,2900.0,Yes,2600.0,725.0,30200.0,7600.0,E-commerce Shopping EMI,187000.0,22,Not_Eligible,500.0
32.0,Male,Married,Graduate,59400.0,Private,10.0,Large Indian,Own,0.0,4,3,14200.0,21500.0,7300.0,11000.0,3700.0,No,0.0,719.0,133000.0,68900.0,E-commerce Shopping EMI,99000.0,16,Not_Eligible,850.0
32.0,Female,Married,Post Graduate,55200.0,Private,0.5,Large Indian,Family,0.0,3,2,0.0,0.0,8200.0,14600.0,9200.0,No,0.0,656.0,62000.0,25900.0,Home Appliances EMI,204000.0,36,High_Risk,7424.0
38.0,Male,Married,High School,58700.0,Private,1.4,Mid-size,Rented,16800.0,4,3,12100.0,0.0,7400.0,17500.0,10300.0,No,0.0,819.0,56500.0,30600.0,E-commerce Shopping EMI,86000.0,19,Not_Eligible,500.0
38.0,Male,Married,Post Graduate,49000.0,Government,10.7,Small,Own,0.0,2,1,5200.0,0.0,6600.0,11800.0,8300.0,No,0.0,677.0,127400.0,52400.0,Home Appliances EMI,74000.0,19,Eligible,9405.0
32.0,Female,Single,Post Graduate,60500.0,Private,1.3,Startup,Family,0.0,1,0,0.0,0.0,4000.0,15300.0,4900.0,Yes,10700.0,694.0,40600.0,16100.0,Home Appliances EMI,176000.0,7,Not_Eligible,7168.0
38.0,Male,Married,Graduate,61000.0,Private,2.8,MNC,Family,0.0,4,3,14100.0,20000.0,4100.0,14700.0,10800.0,Yes,15700.0,642.0,249700.0,129500.0,Vehicle EMI,1346000.0,49,Not_Eligible,500.0
38.0,Male,Married,Graduate,37400.0,Government,0.5,Large Indian,Own,0.0,3,2,2500.0,15800.0,5300.0,7400.0,5500.0,No,0.0,686.0,264100.0,122800.0,Vehicle EMI,531000.0,12,Not_Eligible,500.0
27.0,Female,Single,Post Graduate,20800.0,Private,1.0,Mid-size,Own,0.0,1,0,0.0,0.0,1300.0,3900.0,3000.0,Yes,5900.0,688.0,106000.0,43200.0,Home Appliances EMI,213000.0,28,Not_Eligible,2345.0
32.0,Male,Single,Graduate,58100.0,Government,1.4,Large Indian,Rented,12200.0,1,0,0.0,0.0,8000.0,14800.0,4800.0,No,0.0,672.0,189600.0,87700.0,Vehicle EMI,1289000.0,80,Not_Eligible,9150.0
32.0,Female,Married,Post Graduate,73200.0,Private,3.8,Startup,Own,0.0,4,3,14900.0,0.0,9700.0,21300.0,11800.0,No,0.0,515.0,528500.0,142400.0,Personal Loan EMI,746000.0,40,Not_Eligible,4262.5
27.0,Male,Single,High School,68700.0,Private,0.7,Startup,Rented,14200.0,1,0,0.0,0.0,3700.0,12900.0,13500.0,No,0.0,684.0,347400.0,152200.0,Vehicle EMI,879000.0,19,Not_Eligible,9760.0
32.0,Female,Single,Professional,60300.0,Private,10.0,Mid-size,Rented,19700.0,3,2,0.0,0.0,6600.0,13400.0,7200.0,No,0.0,677.0,35200.0,15600.0,Education EMI,428000.0,6,Not_Eligible,5360.0
38.0,Male,Married,Graduate,59200.0,Private,1.1,Mid-size,Rented,13600.0,2,1,0.0,18600.0,3800.0,15500.0,4500.0,No,0.0,568.0,257100.0,146900.0,Education EMI,169000.0,26,Not_Eligible,1280.0
38.0,Male,Married,Post Graduate,113500.0,Government,1.5,Mid-size,Rented,24600.0,3,2,7100.0,0.0,14700.0,23400.0,13100.0,No,0.0,829.0,111200.0,45700.0,E-commerce Shopping EMI,32000.0,16,Eligible,14688.0
38.0,Female,Married,Professional,102600.0,Private,0.5,Mid-size,Rented,26900.0,4,3,14300.0,0.0,7100.0,23700.0,18500.0,Yes,30500.0,1200.0,682900.0,332300.0,Home Appliances EMI,138000.0,16,Not_Eligible,500.0
38.0,Male,Married,Professional,65700.0,Government,6.1,MNC,Rented,15500.0,2,1,12300.0,24900.0,3800.0,15000.0,11000.0,No,0.0,698.0,123900.0,41100.0,Home Appliances EMI,81000.0,22,Not_Eligible,500.0
32.0,Male,Single,Post Graduate,42800.0,Private,1.4,Startup,Rented,8900.0,1,0,0.0,0.0,5300.0,9100.0,7200.0,No,0.0,662.0,180700.0,66700.0,Education EMI,460000.0,37,Not_Eligible,6150.0
38.0,Male,Married,Professional,60400.0,Private,1.1,Large Indian,Own,0.0,3,2,0.0,0.0,7800.0,13300.0,3400.0,No,0.0,710.0,432500.0,160700.0,Education EMI,343000.0,27,Eligible,19745.0
58.0,Male,Married,Graduate,35400.0,Private,24.2,Large Indian,Own,0.0,2,1,0.0,0.0,2100.0,7600.0,6000.0,Yes,6400.0,629.0,125100.0,31400.0,Personal Loan EMI,878000.0,23,Not_Eligible,3724.0
48.0,Male,Married,Graduate,40300.0,Government,4.2,MNC,Family,0.0,4,3,3800.0,0.0,4100.0,6900.0,5400.0,Yes,12100.0,768.0,255800.0,97900.0,E-commerce Shopping EMI,84000.0,24,Not_Eligible,4065.6
32.0,Male,Single,Graduate,61100.0,Private,8.6,Mid-size,Family,0.0,1,0,0.0,0.0,4000.0,10900.0,5100.0,No,0.0,699.0,56700.0,33100.0,Education EMI,140000.0,11,High_Risk,16440.0
27.0,Male,Single,Post Graduate,88800.0,Government,2.2,MNC,Rented,20800.0,1,0,0.0,0.0,9100.0,25100.0,17600.0,Yes,14000.0,769.0,129200.0,63500.0,E-commerce Shopping EMI,75000.0,16,Not_Eligible,739.2
32.0,Female,Married,Graduate,46900.0,Private,10.0,Startup,Own,0.0,3,2,2000.0,0.0,2700.0,10400.0,3900.0,Yes,10900.0,643.0,33100.0,19100.0,Personal Loan EMI,649000.0,49,Not_Eligible,3808.0
38.0,Male,Married,Graduate,24300.0,Private,10.1,Mid-size,Own,0.0,4,3,0.0,0.0,1200.0,6500.0,1900.0,No,0.0,756.0,175200.0,63500.0,Vehicle EMI,154000.0,74,Eligible,9702.0
38.0,Female,Married,Professional,85700.0,Government,6.1,Small,Rented,20900.0,3,2,0.0,0.0,9300.0,25200.0,4600.0,Yes,23300.0,806.0,668100.0,254200.0,E-commerce Shopping EMI,156000.0,9,Not_Eligible,1219.68
27.0,Male,Single,Professional,95000.0,Private,0.8,Large Indian,Rented,20400.0,3,2,12900.0,0.0,4800.0,25300.0,10300.0,Yes,16800.0,666.0,707300.0,163100.0,Vehicle EMI,419000.0,40,Not_Eligible,1386.0
27.0,Female,Single,Professional,22500.0,Private,0.5,MNC,Rented,3900.0,2,1,0.0,0.0,3300.0,5400.0,4200.0,No,0.0,727.0,96100.0,19800.0,Personal Loan EMI,465000.0,45,Not_Eligible,2280.0
48.0,Female,Married,Graduate,21500.0,Government,3.7,MNC,Own,0.0,3,2,8000.0,7000.0,3100.0,3800.0,3400.0,No,0.0,847.0,82900.0,30600.0,Home Appliances EMI,101000.0,6,Not_Eligible,500.0
27.0,Male,Single,Graduate,108800.0,Private,2.9,Large Indian,Rented,25100.0,2,1,7400.0,0.0,13900.0,29400.0,19300.0,No,0.0,766.0,237400.0,100600.0,Personal Loan EMI,301000.0,23,Not_Eligible,8220.0
48.0,Male,Married,Post Graduate,50600.0,Private,2.0,Mid-size,Family,0.0,4,3,0.0,9400.0,7100.0,14900.0,5300.0,No,0.0,750.0,212000.0,51200.0,Personal Loan EMI,238000.0,41,High_Risk,8340.0
48.0,Female,Married,Post Graduate,85500.0,Government,10.4,MNC,Rented,23000.0,5,4,2800.0,19800.0,5500.0,16000.0,4500.0,No,0.0,792.0,610500.0,125900.0,E-commerce Shopping EMI,40000.0,22,Eligible,10091.4
32.0,Male,Married,High School,72600.0,Private,10.0,MNC,Rented,12400.0,2,1,7200.0,0.0,3800.0,17000.0,5200.0,Yes,14100.0,650.0,451400.0,151000.0,Personal Loan EMI,226000.0,44,Not_Eligible,4966.5
48.0,Male,Married,Graduate,92100.0,Government,2.3,Large Indian,Rented,14300.0,2,1,8000.0,0.0,11900.0,16000.0,4800.0,No,0.0,755.0,170900.0,41500.0,Education EMI,183000.0,10,Not_Eligible,17808.0
32.0,Female,Married,Graduate,21000.0,Government,10.0,Small,Own,0.0,4,3,0.0,0.0,2000.0,3900.0,3200.0,Yes,3300.0,673.0,51300.0,74000.0,Education EMI,417000.0,14,Not_Eligible,3311.0
38.0,Female,Married,Graduate,38600.0,Private,16.0,Mid-size,Rented,7300.0,3,2,6000.0,0.0,2000.0,6900.0,4400.0,No,0.0,605.0,62500.0,35200.0,Home Appliances EMI,27000.0,7,Not_Eligible,3840.0
48.0,Male,Married,Post Graduate,107600.0,Private,1.6,Large Indian,Own,0.0,4,3,0.0,20000.0,6900.0,20800.0,9900.0,No,0.0,609.0,122100.0,59700.0,Education EMI,144000.0,45,Eligible,16000.0
27.0,Male,Single,High School,31900.0,Private,3.6,Large Indian,Rented,10400.0,2,1,13400.0,0.0,3700.0,9100.0,4300.0,Yes,5700.0,701.0,163300.0,83000.0,E-commerce Shopping EMI,44000.0,6,Not_Eligible,500.0
32.0,Male,Married,Graduate,39300.0,Private,1.9,MNC,Own,0.0,4,3,11300.0,0.0,5600.0,11100.0,5200.0,No,0.0,731.0,282900.0,123400.0,E-commerce Shopping EMI,17000.0,23,Eligible,3355.0
32.0,Male,Married,Graduate,353222.0,Government,3.7,Mid-size,Own,0.0,2,1,7500.0,0.0,2500.0,5200.0,3300.0,No,0.0,748.0,160800.0,38100.0,E-commerce Shopping EMI,38000.0,23,Not_Eligible,1210.0
32.0,Female,Married,Post Graduate,107800.0,Private,0.5,MNC,Own,0.0,4,3,0.0,0.0,8200.0,24000.0,16300.0,Yes,32000.0,637.0,578100.0,139800.0,Home Appliances EMI,56000.0,16,Eligible,6115.2
38.0,Female,Married,Post Graduate,79400.0,Government,3.7,Large Indian,Rented,23500.0,4,3,6100.0,0.0,9700.0,22500.0,4900.0,Yes,10400.0,796.0,362000.0,200600.0,Education EMI,285000.0,8,Not_Eligible,1062.6
32.0,Male,Married,Post Graduate,112500.0,Private,0.5,MNC,Family,0.0,3,2,11300.0,0.0,13300.0,27200.0,9000.0,No,0.0,737.0,591500.0,152700.0,Vehicle EMI,1006000.0,22,Not_Eligible,20680.0
38.0,Female,Married,Graduate,52100.0,Private,5.5,Large Indian,Rented,15400.0,5,4,7000.0,10900.0,5400.0,11700.0,3200.0,No,0.0,801.0,261800.0,62500.0,Personal Loan EMI,400000.0,38,Not_Eligible,500.0
58.0,Female,Married,Graduate,81100.0,Private,7.0,MNC,Own,0.0,3,2,0.0,0.0,4500.0,19200.0,15100.0,No,0.0,644.0,495900.0,263600.0,Personal Loan EMI,341000.0,23,High_Risk,18612.0
48.0,Female,Married,High School,17800.0,Private,26.0,Large Indian,Own,0.0,4,3,0.0,0.0,1700.0,4400.0,3100.0,Yes,2200.0,812.0,137900.0,54700.0,Home Appliances EMI,211000.0,25,Not_Eligible,2956.8
38.0,Male,Married,Professional,59200.0,Private,5.1,Mid-size,Own,0.0,4,3,0.0,0.0,7600.0,9900.0,11600.0,No,0.0,739.0,206900.0,75300.0,Vehicle EMI,870000.0,42,Not_Eligible,15050.0
58.0,Male,Married,Graduate,77700.0,Private,1.3,Large Indian,Rented,25600.0,3,2,13900.0,0.0,6800.0,14600.0,7000.0,Yes,20300.0,562.0,180400.0,43900.0,Education EMI,271000.0,37,Not_Eligible,500.0
38.0,Female,Married,Professional,29500.0,Private,10.5,Small,Own,0.0,3,2,3600.0,12500.0,1900.0,6700.0,2900.0,No,0.0,760.0,208300.0,112600.0,Home Appliances EMI,52000.0,33,Not_Eligible,1254.0
32.0,Female,Married,Graduate,66800.0,Private,1.5,Large Indian,Rented,15100.0,3,2,0.0,0.0,7000.0,15300.0,10600.0,Yes,10700.0,613.0,374800.0,103700.0,Education EMI,61000.0,13,Not_Eligible,2268.0
38.0,Male,Married,Graduate,62500.0,Government,11.9,Startup,Rented,14700.0,5,4,9300.0,0.0,4600.0,16800.0,6000.0,No,0.0,850.0,306800.0,69500.0,Personal Loan EMI,859000.0,21,Not_Eligible,7326.0
27.0,Male,Single,Post Graduate,19500.0,Private,0.5,Startup,Own,0.0,1,0,0.0,0.0,1800.0,4300.0,3400.0,Yes,3200.0,727.0,109100.0,61600.0,E-commerce Shopping EMI,83000.0,9,Not_Eligible,1904.0
32.0,Male,Single,Graduate,89200.0,Private,3.5,Startup,Rented,20800.0,2,1,0.0,14300.0,6400.0,17400.0,10900.0,Yes,22100.0,663.0,370500.0,118000.0,Vehicle EMI,1083000.0,32,Not_Eligible,500.0
27.0,Female,Single,Graduate,50500.0,Government,0.6,Mid-size,Own,0.0,2,1,9200.0,6800.0,6500.0,7600.0,7600.0,No,0.0,782.0,332400.0,188100.0,E-commerce Shopping EMI,133000.0,11,Not_Eligible,8448.0
38.0,Male,Married,Professional,136200.0,Private,9.5,Mid-size,Rented,27600.0,2,1,10500.0,0.0,19300.0,37700.0,23600.0,Yes,33500.0,735.0,288900.0,120600.0,Personal Loan EMI,827000.0,14,Not_Eligible,500.0
32.0,Male,Married,High School,38200.0,Private,0.5,MNC,Rented,9400.0,5,4,0.0,0.0,5100.0,7500.0,6800.0,No,0.0,627.0,256600.0,134400.0,Personal Loan EMI,222000.0,39,Not_Eligible,3308.8
